DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ERK_N,GSK3B_N,JNK_N,TRKA_N,RSK_N,APP_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,pS6_N,SYP_N,CaNA_N,class
-1.902815297,-3.349249075,-1.14595037,-10.95337158,-36.26169811,0.405759449,0.49347172,-11.2068073,-0.593163556,-5.395070675,-3.27262661,0.014928009,-0.170324503,-0.247955366,-3.420230699,-2.338720012,-7.73319542,-5.98791082,0.955992934,-4.628874418,-0.645862378,0.110545352,0.670908535,-24.1027169,-4.691040412,0.145548016,-2.54129319,0.246248392,-0.662867301,0.119699884,0.207880486,1.020104686,-0.829552032,0.066475181,-1.03643544,-0.353295897,-0.442407102,0.286218601,-0.363549277,3.745366694,-0.630308789,-3.08330337,-0.221857424,10.2687647,0.209617955,-1.337235964,-5.431138588,-0.385724213,0.368791583,-0.049453252,-0.092635389,-0.113971142,-0.240961343,-0.052876646,0.227311839,0.169801484,0.072494841,-0.30262332,0.320236361,-4.692168629,-1.506718218,0.600636216,0.037840913,0.491998698,0.178788919,-0.092635389,0.33923922,-2.379544107,2
-1.914967835,-3.369791719,-1.153800193,-11.02262179,-36.47419263,0.406732669,0.495098403,-11.27554533,-0.597292173,-5.43078569,-3.292531199,0.013488672,-0.173135338,-0.250680087,-3.442463741,-2.353521978,-7.781221766,-6.029186798,0.95848434,-4.656462113,-0.65115791,0.109255892,0.673443988,-24.24256053,-4.722504745,0.14497857,-2.558146687,0.246688536,-0.668395679,0.118550794,0.206770259,1.023678011,-0.837624213,0.064010414,-1.043759467,-0.357889898,-0.446541032,0.286050117,-0.36765509,3.762770115,-0.634407537,-3.103180859,-0.223960089,10.313293,0.209176728,-1.345781607,-5.465250378,-0.388562683,0.369882834,-0.050660015,-0.093647466,-0.115289142,-0.243067935,-0.053804895,0.227879652,0.169454377,0.07214122,-0.306522997,0.320603831,-4.724150838,-1.524635859,0.603132217,0.032936151,0.490210466,0.178715743,-0.093647466,0.338810125,-2.40073475,2
-1.927120373,-3.390334364,-1.161650017,-11.091872,-36.68668715,0.407705889,0.496725087,-11.34428336,-0.601420789,-5.466500704,-3.312435788,0.012049335,-0.175946172,-0.253404809,-3.464696783,-2.368323944,-7.829248111,-6.070462776,0.960975747,-4.684049809,-0.656453441,0.107966431,0.675979441,-24.38240416,-4.753969078,0.144409124,-2.575000184,0.247128679,-0.673924058,0.117401703,0.205660031,1.027251337,-0.845696393,0.061545646,-1.051083493,-0.362483898,-0.450674963,0.285881632,-0.371760903,3.780173537,-0.638506285,-3.123058348,-0.226062753,10.3578213,0.2087355,-1.354327251,-5.499362168,-0.391401153,0.370974085,-0.051866778,-0.094659543,-0.116607142,-0.245174527,-0.054733144,0.228447465,0.169107269,0.071787598,-0.310422675,0.320971302,-4.756133046,-1.5425535,0.605628219,0.02803139,0.488422234,0.178642567,-0.094659543,0.33838103,-2.421925393,2
-1.939272911,-3.410877009,-1.16949984,-11.16112221,-36.89918167,0.408679109,0.49835177,-11.41302139,-0.605549406,-5.502215719,-3.332340377,0.010609998,-0.178757006,-0.25612953,-3.486929825,-2.38312591,-7.877274457,-6.111738754,0.963467154,-4.711637504,-0.661748972,0.106676971,0.678514894,-24.52224779,-4.785433411,0.143839677,-2.59185368,0.247568822,-0.679452436,0.116252612,0.204549804,1.030824663,-0.853768574,0.059080878,-1.05840752,-0.367077898,-0.454808894,0.285713148,-0.375866715,3.797576959,-0.642605033,-3.142935837,-0.228165418,10.4023496,0.208294273,-1.362872895,-5.533473958,-0.394239622,0.372065335,-0.053073542,-0.09567162,-0.117925143,-0.247281119,-0.055661393,0.229015278,0.168760162,0.071433977,-0.314322352,0.321338773,-4.788115255,-1.560471141,0.60812422,0.023126628,0.486634002,0.178569391,-0.09567162,0.337951935,-2.443116037,2
-1.951425449,-3.431419653,-1.177349664,-11.23037242,-37.11167619,0.409652329,0.499978453,-11.48175942,-0.609678022,-5.537930733,-3.352244966,0.009170661,-0.181567841,-0.258854251,-3.509162867,-2.397927876,-7.925300802,-6.153014731,0.965958561,-4.7392252,-0.667044504,0.105387511,0.681050347,-24.66209141,-4.816897744,0.143270231,-2.608707177,0.248008966,-0.684980814,0.115103522,0.203439576,1.034397989,-0.861840754,0.05661611,-1.065731546,-0.371671899,-0.458942824,0.285544663,-0.379972528,3.81498038,-0.646703781,-3.162813326,-0.230268082,10.4468779,0.207853045,-1.371418538,-5.567585748,-0.397078092,0.373156586,-0.054280305,-0.096683697,-0.119243143,-0.249387711,-0.056589642,0.229583091,0.168413055,0.071080356,-0.318222029,0.321706244,-4.820097464,-1.578388782,0.610620221,0.018221866,0.48484577,0.178496215,-0.096683697,0.337522839,-2.46430668,2
-1.963577987,-3.451962298,-1.185199487,-11.29962264,-37.32417071,0.410625549,0.501605136,-11.55049745,-0.613806639,-5.573645748,-3.372149555,0.007731325,-0.184378675,-0.261578973,-3.531395909,-2.412729842,-7.973327148,-6.194290709,0.968449967,-4.766812895,-0.672340035,0.10409805,0.683585801,-24.80193504,-4.848362077,0.142700785,-2.625560674,0.248449109,-0.690509193,0.113954431,0.202329349,1.037971314,-0.869912935,0.054151343,-1.073055573,-0.376265899,-0.463076755,0.285376179,-0.38407834,3.832383802,-0.650802529,-3.182690815,-0.232370747,10.4914062,0.207411818,-1.379964182,-5.601697538,-0.399916562,0.374247836,-0.055487068,-0.097695774,-0.120561143,-0.251494302,-0.057517891,0.230150904,0.168065947,0.070726735,-0.322121707,0.322073714,-4.852079672,-1.596306424,0.613116223,0.013317105,0.483057538,0.178423039,-0.097695774,0.337093744,-2.485497323,2
-1.975730525,-3.472504942,-1.193049311,-11.36887285,-37.53666523,0.411598769,0.503231819,-11.61923548,-0.617935255,-5.609360763,-3.392054144,0.006291988,-0.187189509,-0.264303694,-3.553628951,-2.427531808,-8.021353493,-6.235566687,0.970941374,-4.794400591,-0.677635566,0.10280859,0.686121254,-24.94177867,-4.87982641,0.142131339,-2.64241417,0.248889253,-0.696037571,0.11280534,0.201219121,1.04154464,-0.877985115,0.051686575,-1.0803796,-0.380859899,-0.467210686,0.285207694,-0.388184153,3.849787224,-0.654901276,-3.202568305,-0.234473412,10.5359345,0.20697059,-1.388509826,-5.635809328,-0.402755031,0.375339087,-0.056693831,-0.098707851,-0.121879143,-0.253600894,-0.05844614,0.230718717,0.16771884,0.070373113,-0.326021384,0.322441185,-4.884061881,-1.614224065,0.615612224,0.008412343,0.481269306,0.178349863,-0.098707851,0.336664649,-2.506687967,2
-1.987883063,-3.493047587,-1.200899134,-11.43812306,-37.74915975,0.412571988,0.504858502,-11.68797351,-0.622063872,-5.645075777,-3.411958733,0.004852651,-0.190000343,-0.267028415,-3.575861993,-2.442333774,-8.069379839,-6.276842665,0.973432781,-4.821988286,-0.682931098,0.10151913,0.688656707,-25.0816223,-4.911290743,0.141561892,-2.659267667,0.249329396,-0.70156595,0.11165625,0.200108894,1.045117966,-0.886057296,0.049221807,-1.087703626,-0.3854539,-0.471344617,0.28503921,-0.392289966,3.867190646,-0.659000024,-3.222445794,-0.236576076,10.58046281,0.206529363,-1.397055469,-5.669921118,-0.405593501,0.376430338,-0.057900594,-0.099719928,-0.123197143,-0.255707486,-0.059374389,0.23128653,0.167371733,0.070019492,-0.329921062,0.322808656,-4.916044089,-1.632141706,0.618108226,0.003507581,0.479481074,0.178276687,-0.099719928,0.336235554,-2.52787861,2
-2.000035601,-3.513590232,-1.208748958,-11.50737327,-37.96165427,0.413545208,0.506485185,-11.75671154,-0.626192488,-5.680790792,-3.431863322,0.003413314,-0.192811178,-0.269753137,-3.598095035,-2.45713574,-8.117406184,-6.318118643,0.975924188,-4.849575982,-0.688226629,0.100229669,0.69119216,-25.22146593,-4.942755076,0.140992446,-2.676121164,0.24976954,-0.707094328,0.110507159,0.198998666,1.048691292,-0.894129476,0.046757039,-1.095027653,-0.3900479,-0.475478547,0.284870725,-0.396395778,3.884594067,-0.663098772,-3.242323283,-0.238678741,10.62499111,0.206088135,-1.405601113,-5.704032908,-0.408431971,0.377521588,-0.059107357,-0.100732005,-0.124515143,-0.257814078,-0.060302638,0.231854343,0.167024625,0.069665871,-0.333820739,0.323176127,-4.948026298,-1.650059347,0.620604227,-0.00139718,0.477692842,0.178203511,-0.100732005,0.335806459,-2.549069253,2
-2.012188139,-3.534132876,-1.216598782,-11.57662348,-38.17414879,0.414518428,0.508111868,-11.82544956,-0.630321105,-5.716505806,-3.451767911,0.001973977,-0.195622012,-0.272477858,-3.620328077,-2.471937706,-8.16543253,-6.359394621,0.978415595,-4.877163677,-0.69352216,0.098940209,0.693727613,-25.36130956,-4.974219409,0.140423,-2.692974661,0.250209683,-0.712622706,0.109358068,0.197888439,1.052264617,-0.902201656,0.044292272,-1.102351679,-0.394641901,-0.479612478,0.284702241,-0.400501591,3.901997489,-0.66719752,-3.262200772,-0.240781405,10.66951941,0.205646908,-1.414146756,-5.738144698,-0.411270441,0.378612839,-0.06031412,-0.101744083,-0.125833144,-0.25992067,-0.061230886,0.232422156,0.166677518,0.06931225,-0.337720416,0.323543597,-4.980008507,-1.667976988,0.623100228,-0.006301942,0.47590461,0.178130335,-0.101744083,0.335377364,-2.570259897,2
-2.024340677,-3.554675521,-1.224448605,-11.6458737,-38.38664331,0.415491648,0.509738551,-11.89418759,-0.634449721,-5.752220821,-3.4716725,0.00053464,-0.198432846,-0.27520258,-3.642561119,-2.486739672,-8.213458875,-6.400670599,0.980907001,-4.904751373,-0.698817692,0.097650749,0.696263067,-25.50115319,-5.005683742,0.139853554,-2.709828157,0.250649827,-0.718151085,0.108208978,0.196778211,1.055837943,-0.910273837,0.041827504,-1.109675706,-0.399235901,-0.483746409,0.284533756,-0.404607404,3.919400911,-0.671296268,-3.282078261,-0.24288407,10.71404771,0.20520568,-1.4226924,-5.772256488,-0.41410891,0.37970409,-0.061520883,-0.10275616,-0.127151144,-0.262027262,-0.062159135,0.232989969,0.16633041,0.068958628,-0.341620094,0.323911068,-5.011990715,-1.68589463,0.62559623,-0.011206704,0.474116379,0.178057159,-0.10275616,0.334948269,-2.59145054,2
-2.036493215,-3.575218166,-1.232298429,-11.71512391,-38.59913783,0.416464868,0.511365234,-11.96292562,-0.638578338,-5.787935836,-3.491577089,-0.000904696,-0.201243681,-0.277927301,-3.664794161,-2.501541638,-8.261485221,-6.441946577,0.983398408,-4.932339068,-0.704113223,0.096361288,0.69879852,-25.64099682,-5.037148075,0.139284107,-2.726681654,0.25108997,-0.723679463,0.107059887,0.195667984,1.059411269,-0.918346017,0.039362736,-1.116999732,-0.403829901,-0.487880339,0.284365272,-0.408713216,3.936804332,-0.675395016,-3.301955751,-0.244986735,10.75857601,0.204764453,-1.431238044,-5.806368278,-0.41694738,0.38079534,-0.062727646,-0.103768237,-0.128469144,-0.264133854,-0.063087384,0.233557782,0.165983303,0.068605007,-0.345519771,0.324278539,-5.043972924,-1.703812271,0.628092231,-0.016111465,0.472328147,0.177983983,-0.103768237,0.334519174,-2.612641183,2
-2.048645753,-3.59576081,-1.240148252,-11.78437412,-38.81163235,0.417438088,0.512991917,-12.03166365,-0.642706954,-5.82365085,-3.511481678,-0.002344033,-0.204054515,-0.280652022,-3.687027203,-2.516343604,-8.309511566,-6.483222555,0.985889815,-4.959926763,-0.709408754,0.095071828,0.701333973,-25.78084045,-5.068612408,0.138714661,-2.743535151,0.251530114,-0.729207842,0.105910796,0.194557756,1.062984594,-0.926418198,0.036897969,-1.124323759,-0.408423902,-0.49201427,0.284196787,-0.412819029,3.954207754,-0.679493764,-3.32183324,-0.247089399,10.80310431,0.204323225,-1.439783687,-5.840480068,-0.41978585,0.381886591,-0.063934409,-0.104780314,-0.129787144,-0.266240446,-0.064015633,0.234125595,0.165636196,0.068251386,-0.349419448,0.32464601,-5.075955132,-1.721729912,0.630588232,-0.021016227,0.470539915,0.177910807,-0.104780314,0.334090079,-2.633831827,2
-2.060798291,-3.616303455,-1.247998076,-11.85362433,-39.02412687,0.418411308,0.5146186,-12.10040168,-0.646835571,-5.859365865,-3.531386266,-0.00378337,-0.206865349,-0.283376744,-3.709260245,-2.53114557,-8.357537912,-6.524498533,0.988381222,-4.987514459,-0.714704286,0.093782368,0.703869426,-25.92068408,-5.100076741,0.138145215,-2.760388648,0.251970257,-0.73473622,0.104761706,0.193447529,1.06655792,-0.934490378,0.034433201,-1.131647785,-0.413017902,-0.496148201,0.284028303,-0.416924841,3.971611176,-0.683592512,-3.341710729,-0.249192064,10.84763261,0.203881998,-1.448329331,-5.874591858,-0.422624319,0.382977841,-0.065141172,-0.105792391,-0.131105144,-0.268347038,-0.064943882,0.234693408,0.165289088,0.067897764,-0.353319126,0.32501348,-5.107937341,-1.739647553,0.633084234,-0.025920989,0.468751683,0.177837631,-0.105792391,0.333660984,-2.65502247,2
-2.072950829,-3.6368461,-1.255847899,-11.92287454,-39.23662139,0.419384528,0.516245283,-12.16913971,-0.650964187,-5.895080879,-3.551290855,-0.005222707,-0.209676184,-0.286101465,-3.731493287,-2.545947536,-8.405564257,-6.565774511,0.990872628,-5.015102154,-0.719999817,0.092492907,0.706404879,-26.06052771,-5.131541074,0.137575768,-2.777242144,0.2524104,-0.740264598,0.103612615,0.192337301,1.070131246,-0.942562559,0.031968433,-1.138971812,-0.417611903,-0.500282132,0.283859818,-0.421030654,3.989014597,-0.68769126,-3.361588218,-0.251294728,10.89216091,0.20344077,-1.456874975,-5.908703648,-0.425462789,0.384069092,-0.066347935,-0.106804468,-0.132423144,-0.27045363,-0.065872131,0.235261221,0.164941981,0.067544143,-0.357218803,0.325380951,-5.139919549,-1.757565194,0.635580235,-0.03082575,0.466963451,0.177764455,-0.106804468,0.333231889,-2.676213114,2
-2.085103367,-3.657388744,-1.263697723,-11.99212475,-39.44911591,0.420357748,0.517871967,-12.23787774,-0.655092804,-5.930795894,-3.571195444,-0.006662044,-0.212487018,-0.288826186,-3.753726329,-2.560749502,-8.453590603,-6.607050489,0.993364035,-5.04268985,-0.725295348,0.091203447,0.708940332,-26.20037134,-5.163005407,0.137006322,-2.794095641,0.252850544,-0.745792977,0.102463524,0.191227074,1.073704572,-0.950634739,0.029503665,-1.146295839,-0.422205903,-0.504416062,0.283691334,-0.425136467,4.006418019,-0.691790008,-3.381465707,-0.253397393,10.93668921,0.202999543,-1.465420618,-5.942815438,-0.428301259,0.385160343,-0.067554698,-0.107816545,-0.133741145,-0.272560222,-0.06680038,0.235829034,0.164594873,0.067190522,-0.361118481,0.325748422,-5.171901758,-1.775482836,0.638076236,-0.035730512,0.465175219,0.177691279,-0.107816545,0.332802794,-2.697403757,2
-2.097255905,-3.677931389,-1.271547546,-12.06137497,-39.66161043,0.421330968,0.51949865,-12.30661577,-0.65922142,-5.966510909,-3.591100033,-0.008101381,-0.215297852,-0.291550908,-3.775959371,-2.575551468,-8.501616948,-6.648326467,0.995855442,-5.070277545,-0.73059088,0.089913987,0.711475786,-26.34021496,-5.19446974,0.136436876,-2.810949138,0.253290687,-0.751321355,0.101314434,0.190116846,1.077277897,-0.95870692,0.027038898,-1.153619865,-0.426799903,-0.508549993,0.283522849,-0.429242279,4.023821441,-0.695888755,-3.401343196,-0.255500058,10.98121751,0.202558315,-1.473966262,-5.976927228,-0.431139729,0.386251593,-0.068761461,-0.108828622,-0.135059145,-0.274666814,-0.067728629,0.236396847,0.164247766,0.066836901,-0.365018158,0.326115893,-5.203883967,-1.793400477,0.640572238,-0.040635273,0.463386987,0.177618103,-0.108828622,0.332373699,-2.7185944,2
-2.109408443,-3.698474034,-1.27939737,-12.13062518,-39.87410495,0.422304188,0.521125333,-12.3753538,-0.663350037,-6.002225923,-3.611004622,-0.009540717,-0.218108687,-0.294275629,-3.798192412,-2.590353434,-8.549643294,-6.689602445,0.998346849,-5.097865241,-0.735886411,0.088624526,0.714011239,-26.48005859,-5.225934073,0.13586743,-2.827802635,0.253730831,-0.756849734,0.100165343,0.189006619,1.080851223,-0.9667791,0.02457413,-1.160943892,-0.431393904,-0.512683924,0.283354365,-0.433348092,4.041224862,-0.699987503,-3.421220686,-0.257602722,11.02574581,0.202117087,-1.482511906,-6.011039018,-0.433978198,0.387342844,-0.069968224,-0.109840699,-0.136377145,-0.276773406,-0.068656878,0.23696466,0.163900659,0.066483279,-0.368917835,0.326483363,-5.235866175,-1.811318118,0.643068239,-0.045540035,0.461598755,0.177544927,-0.109840699,0.331944604,-2.739785044,2
-2.121560981,-3.719016678,-1.287247193,-12.19987539,-40.08659947,0.423277408,0.522752016,-12.44409183,-0.667478653,-6.037940938,-3.630909211,-0.010980054,-0.220919521,-0.297000351,-3.820425454,-2.6051554,-8.597669639,-6.730878423,1.000838255,-5.125452936,-0.741181942,0.087335066,0.716546692,-26.61990222,-5.257398406,0.135297983,-2.844656131,0.254170974,-0.762378112,0.099016252,0.187896391,1.084424549,-0.974851281,0.022109362,-1.168267918,-0.435987904,-0.516817854,0.28318588,-0.437453904,4.058628284,-0.704086251,-3.441098175,-0.259705387,11.07027412,0.20167586,-1.491057549,-6.045150808,-0.436816668,0.388434094,-0.071174987,-0.110852776,-0.137695145,-0.278879998,-0.069585127,0.237532473,0.163553551,0.066129658,-0.372817513,0.326850834,-5.267848384,-1.829235759,0.645564241,-0.050444797,0.459810523,0.177471751,-0.110852776,0.331515508,-2.760975687,2
-2.133713519,-3.739559323,-1.295097017,-12.2691256,-40.29909399,0.424250628,0.524378699,-12.51282986,-0.67160727,-6.073655952,-3.6508138,-0.012419391,-0.223730355,-0.299725072,-3.842658496,-2.619957366,-8.645695985,-6.772154401,1.003329662,-5.153040632,-0.746477474,0.086045606,0.719082145,-26.75974585,-5.288862739,0.134728537,-2.861509628,0.254611118,-0.767906491,0.097867162,0.186786164,1.087997875,-0.982923461,0.019644594,-1.175591945,-0.440581905,-0.520951785,0.283017396,-0.441559717,4.076031706,-0.708184999,-3.460975664,-0.261808051,11.11480242,0.201234632,-1.499603193,-6.079262598,-0.439655138,0.389525345,-0.07238175,-0.111864853,-0.139013145,-0.280986589,-0.070513376,0.238100286,0.163206444,0.065776037,-0.37671719,0.327218305,-5.299830592,-1.8471534,0.648060242,-0.055349558,0.458022291,0.177398575,-0.111864853,0.331086413,-2.78216633,2
-2.145866057,-3.760101968,-1.30294684,-12.33837581,-40.51158851,0.425223848,0.526005382,-12.58156789,-0.675735886,-6.109370967,-3.670718389,-0.013858728,-0.22654119,-0.302449793,-3.864891538,-2.634759332,-8.69372233,-6.813430379,1.005821069,-5.180628327,-0.751773005,0.084756145,0.721617598,-26.89958948,-5.320327072,0.134159091,-2.878363125,0.255051261,-0.773434869,0.096718071,0.185675936,1.0915712,-0.990995642,0.017179827,-1.182915971,-0.445175905,-0.525085716,0.282848911,-0.44566553,4.093435127,-0.712283747,-3.480853153,-0.263910716,11.15933072,0.200793405,-1.508148836,-6.113374388,-0.442493608,0.390616596,-0.073588513,-0.11287693,-0.140331146,-0.283093181,-0.071441625,0.238668099,0.162859336,0.065422416,-0.380616867,0.327585776,-5.331812801,-1.865071041,0.650556243,-0.06025432,0.456234059,0.177325399,-0.11287693,0.330657318,-2.803356974,2
-2.158018595,-3.780644612,-1.310796664,-12.40762603,-40.72408303,0.426197068,0.527632065,-12.65030592,-0.679864503,-6.145085982,-3.690622978,-0.015298065,-0.229352024,-0.305174515,-3.88712458,-2.649561298,-8.741748676,-6.854706356,1.008312476,-5.208216022,-0.757068536,0.083466685,0.724153052,-27.03943311,-5.351791405,0.133589644,-2.895216622,0.255491405,-0.778963247,0.09556898,0.184565709,1.095144526,-0.999067822,0.014715059,-1.190239998,-0.449769905,-0.529219647,0.282680427,-0.449771342,4.110838549,-0.716382495,-3.500730642,-0.26601338,11.20385902,0.200352177,-1.51669448,-6.147486178,-0.445332077,0.391707846,-0.074795276,-0.113889007,-0.141649146,-0.285199773,-0.072369874,0.239235912,0.162512229,0.065068794,-0.384516545,0.327953246,-5.363795009,-1.882988683,0.653052245,-0.065159082,0.454445827,0.177252223,-0.113889007,0.330228223,-2.824547617,2
-2.170171133,-3.801187257,-1.318646487,-12.47687624,-40.93657755,0.427170288,0.529258748,-12.71904395,-0.683993119,-6.180800996,-3.710527567,-0.016737402,-0.232162858,-0.307899236,-3.909357622,-2.664363264,-8.789775021,-6.895982334,1.010803882,-5.235803718,-0.762364067,0.082177225,0.726688505,-27.17927674,-5.383255738,0.133020198,-2.912070118,0.255931548,-0.784491626,0.09441989,0.183455481,1.098717852,-1.007140003,0.012250291,-1.197564024,-0.454363906,-0.533353577,0.282511943,-0.453877155,4.128241971,-0.720481243,-3.520608132,-0.268116045,11.24838732,0.19991095,-1.525240124,-6.181597968,-0.448170547,0.392799097,-0.076002039,-0.114901084,-0.142967146,-0.287306365,-0.073298122,0.239803725,0.162165122,0.064715173,-0.388416222,0.328320717,-5.395777218,-1.900906324,0.655548246,-0.070063843,0.452657595,0.177179047,-0.114901084,0.329799128,-2.84573826,2
-2.182323671,-3.821729901,-1.326496311,-12.54612645,-41.14907207,0.428143508,0.530885431,-12.78778198,-0.688121736,-6.216516011,-3.730432156,-0.018176738,-0.234973692,-0.310623957,-3.931590664,-2.67916523,-8.837801367,-6.937258312,1.013295289,-5.263391413,-0.767659599,0.080887764,0.729223958,-27.31912037,-5.414720071,0.132450752,-2.928923615,0.256371692,-0.790020004,0.093270799,0.182345254,1.102291177,-1.015212183,0.009785523,-1.204888051,-0.458957906,-0.537487508,0.282343458,-0.457982967,4.145645392,-0.724579991,-3.540485621,-0.27021871,11.29291562,0.199469722,-1.533785767,-6.215709758,-0.451009017,0.393890347,-0.077208803,-0.115913162,-0.144285146,-0.289412957,-0.074226371,0.240371538,0.161818014,0.064361552,-0.3923159,0.328688188,-5.427759427,-1.918823965,0.658044247,-0.074968605,0.450869364,0.177105871,-0.115913162,0.329370033,-2.866928904,2
